invivo.poolA_BM_mCD19_15m_v_BM_hEGFRv3_15m.gene_summary.txt	id	num	neg|score	neg|p-value	neg|fdr	neg|rank	neg|goodsgrna	neg|lfc	pos|score	pos|p-value	pos|fdr	pos|rank	pos|goodsgrna	pos|lfc
invivo.poolA_BM_mCD19_15m_v_BM_hEGFRv3_15m.gene_summary.txt	Kif18a	4	0.012322	0.021844	0.615217	133	2	-2.4283	0.73306	0.74817	1.0	2686	0	-2.4283
invivo.poolA_BM_mCD19_15m_v_BM_hEGFRv3_15m.gene_summary.txt	Gm10639_Gm3776_Gsta1_Gsta2	4	0.012474	0.022006	0.615217	134	3	-2.1082	0.98882	0.99264	1.0	3679	0	-2.1082
invivo.poolA_BM_mCD19_15m_v_BM_hEGFRv3_15m.gene_summary.txt	Tnfrsf11a	4	0.012538	0.022006	0.615217	135	3	-2.2511	0.99544	0.99728	1.0	3715	0	-2.2511
invivo.poolA_BM_mCD19_15m_v_BM_hEGFRv3_15m.gene_summary.txt	Vamp8	4	0.012753	0.022463	0.615217	136	1	-1.2075	0.95237	0.96147	1.0	3518	0	-1.2075
invivo.poolA_BM_mCD19_15m_v_BM_hEGFRv3_15m.gene_summary.txt	Pard6b	4	0.012859	0.022463	0.615217	137	3	-2.0037	0.99561	0.99728	1.0	3717	0	-2.0037
invivo.poolA_BM_mCD19_15m_v_BM_hEGFRv3_15m.gene_summary.txt	Mapk1	4	0.012875	0.022463	0.615217	138	3	-2.1924	0.78575	0.80537	1.0	2874	0	-2.1924
invivo.poolA_BM_mCD19_15m_v_BM_hEGFRv3_15m.gene_summary.txt	H13	4	0.01302	0.022465	0.615217	139	2	-1.9385	0.89388	0.90106	1.0	3286	0	-1.9385
invivo.poolA_BM_mCD19_15m_v_BM_hEGFRv3_15m.gene_summary.txt	Wfs1	4	0.013038	0.022465	0.615217	140	3	-1.8713	0.65559	0.66874	1.0	2403	1	-1.8713
invivo.poolA_BM_mCD19_15m_v_BM_hEGFRv3_15m.gene_summary.txt	Atg14	4	0.013196	0.022806	0.615217	141	2	-1.8047	0.65035	0.66263	1.0	2384	1	-1.8047
invivo.poolA_BM_mCD19_15m_v_BM_hEGFRv3_15m.gene_summary.txt	Ezr	4	0.013231	0.022959	0.615217	142	2	-1.3045	0.62619	0.6477	1.0	2308	1	-1.3045
invivo.poolA_BM_mCD19_15m_v_BM_hEGFRv3_15m.gene_summary.txt	Ndufs1	4	0.013267	0.022959	0.615217	143	2	-1.651	0.51764	0.56355	1.0	1979	1	-1.651
invivo.poolA_BM_mCD19_15m_v_BM_hEGFRv3_15m.gene_summary.txt	Fen1	4	0.013287	0.022959	0.615217	144	1	-1.1238	0.10076	0.17046	0.95468	722	1	-1.1238
invivo.poolA_BM_mCD19_15m_v_BM_hEGFRv3_15m.gene_summary.txt	Ampd2	4	0.013301	0.022959	0.615217	145	3	-1.7316	0.99868	0.99938	1.0	3737	0	-1.7316
invivo.poolA_BM_mCD19_15m_v_BM_hEGFRv3_15m.gene_summary.txt	Sap18_Sap18b	5	0.013526	0.024628	0.615926	146	3	-2.4381	0.87299	0.88575	1.0	3211	0	-2.4381
invivo.poolA_BM_mCD19_15m_v_BM_hEGFRv3_15m.gene_summary.txt	Ankrd49	4	0.013554	0.023599	0.615926	147	2	-0.87384	0.12688	0.19321	0.965352	827	1	-0.87384
invivo.poolA_BM_mCD19_15m_v_BM_hEGFRv3_15m.gene_summary.txt	Mrpl27	2	0.013669	0.015501	0.538949	148	2	-2.7157	0.98633	0.99008	1.0	3670	0	-2.7157
invivo.poolA_BM_mCD19_15m_v_BM_hEGFRv3_15m.gene_summary.txt	Cir1	4	0.013806	0.023778	0.615926	149	2	-1.2267	0.48745	0.54251	1.0	1903	1	-1.2267
invivo.poolA_BM_mCD19_15m_v_BM_hEGFRv3_15m.gene_summary.txt	Inpp5k	4	0.014024	0.023981	0.615926	150	2	-2.1233	0.69788	0.70469	1.0	2563	1	-2.1233
invivo.poolA_BM_mCD19_15m_v_BM_hEGFRv3_15m.gene_summary.txt	Pym1	4	0.014127	0.023983	0.615926	151	3	-2.0392	0.3513	0.47719	1.0	1612	1	-2.0392
invivo.poolA_BM_mCD19_15m_v_BM_hEGFRv3_15m.gene_summary.txt	Nsfl1c	4	0.014281	0.024188	0.615926	152	2	-1.6434	0.95741	0.96576	1.0	3539	0	-1.6434
invivo.poolA_BM_mCD19_15m_v_BM_hEGFRv3_15m.gene_summary.txt	Xdh	4	0.014386	0.024477	0.615926	153	3	-1.6669	0.93528	0.94066	1.0	3453	0	-1.6669
invivo.poolA_BM_mCD19_15m_v_BM_hEGFRv3_15m.gene_summary.txt	Cldn23	4	0.014622	0.024837	0.615926	154	1	0.20441	0.27841	0.40114	1.0	1434	2	0.20441
invivo.poolA_BM_mCD19_15m_v_BM_hEGFRv3_15m.gene_summary.txt	Csnk1d	4	0.014631	0.024837	0.615926	155	3	-2.0189	0.97759	0.98298	1.0	3629	0	-2.0189
invivo.poolA_BM_mCD19_15m_v_BM_hEGFRv3_15m.gene_summary.txt	Sumo2	4	0.014701	0.024837	0.615926	156	3	-1.7731	0.99253	0.99486	1.0	3698	0	-1.7731
invivo.poolA_BM_mCD19_15m_v_BM_hEGFRv3_15m.gene_summary.txt	Ctnnbip1	4	0.014737	0.02484	0.615926	157	3	-2.0955	0.92149	0.92946	1.0	3397	0	-2.0955
invivo.poolA_BM_mCD19_15m_v_BM_hEGFRv3_15m.gene_summary.txt	Carnmt1	2	0.01491	0.018158	0.604152	158	2	-2.8129	0.98509	0.98926	1.0	3667	0	-2.8129
invivo.poolA_BM_mCD19_15m_v_BM_hEGFRv3_15m.gene_summary.txt	Braf	4	0.014949	0.02523	0.615926	159	3	-1.9484	0.99467	0.99683	1.0	3710	0	-1.9484
invivo.poolA_BM_mCD19_15m_v_BM_hEGFRv3_15m.gene_summary.txt	Rora	4	0.015021	0.02523	0.615926	160	3	-1.671	0.71625	0.73187	1.0	2622	1	-1.671
invivo.poolA_BM_mCD19_15m_v_BM_hEGFRv3_15m.gene_summary.txt	Gapdh-ps16_Gm10284_Gm10293_Gm10327_Gm10358_Gm10481_Gm10566_Gm12182_Gm13882_Gm15191_Gm16374_Gm2445_Gm2451_Gm2574_Gm3200_Gm3534_Gm3839_Gm4217_Gm4575_Gm4691_Gm5069_Gm5138_Gm6316_Gm8330_Gm8349_Gm8709_Gm8825	1	0.015074	0.0070804	0.482842	161	1	-4.4456	0.98493	0.99292	1.0	3664	0	-4.4456
invivo.poolA_BM_mCD19_15m_v_BM_hEGFRv3_15m.gene_summary.txt	Cd36	4	0.015156	0.025233	0.615926	162	1	0.90973	0.21905	0.3174	1.0	1217	2	0.90973
invivo.poolA_BM_mCD19_15m_v_BM_hEGFRv3_15m.gene_summary.txt	Klra14-ps_Klra8	1	0.015276	0.0070804	0.482842	163	1	-3.7975	0.98472	0.99292	1.0	3663	0	-3.7975
invivo.poolA_BM_mCD19_15m_v_BM_hEGFRv3_15m.gene_summary.txt	Aire	4	0.015422	0.025619	0.615926	164	2	-1.2102	0.78566	0.80537	1.0	2873	0	-1.2102
invivo.poolA_BM_mCD19_15m_v_BM_hEGFRv3_15m.gene_summary.txt	Pkn1	4	0.015905	0.025621	0.615926	165	2	-1.3868	0.9003	0.90608	1.0	3314	0	-1.3868
invivo.poolA_BM_mCD19_15m_v_BM_hEGFRv3_15m.gene_summary.txt	Csf1	4	0.015955	0.025621	0.615926	166	2	-1.4609	0.56063	0.59826	1.0	2095	1	-1.4609
invivo.poolA_BM_mCD19_15m_v_BM_hEGFRv3_15m.gene_summary.txt	Ndufc2	4	0.016222	0.026033	0.622272	167	1	-0.97477	0.44916	0.52155	1.0	1831	1	-0.97477
invivo.poolA_BM_mCD19_15m_v_BM_hEGFRv3_15m.gene_summary.txt	Eef1a1_Gm13456_Gm5869	1	0.016558	0.0090926	0.482842	168	1	-4.8099	0.98344	0.99091	1.0	3658	0	-4.8099
invivo.poolA_BM_mCD19_15m_v_BM_hEGFRv3_15m.gene_summary.txt	Atf4	4	0.016768	0.029492	0.668293	169	2	-1.5724	0.87379	0.8792	1.0	3213	0	-1.5724
invivo.poolA_BM_mCD19_15m_v_BM_hEGFRv3_15m.gene_summary.txt	Robo3	4	0.016847	0.029492	0.668293	170	2	-2.0558	0.82305	0.83434	1.0	3023	0	-2.0558
invivo.poolA_BM_mCD19_15m_v_BM_hEGFRv3_15m.gene_summary.txt	Eif3e	4	0.017021	0.029871	0.668293	171	1	0.0054684	0.2887	0.41609	1.0	1472	2	0.0054684
invivo.poolA_BM_mCD19_15m_v_BM_hEGFRv3_15m.gene_summary.txt	Mapk11	4	0.017287	0.030271	0.668293	172	1	-0.10813	0.81374	0.82481	1.0	2983	0	-0.10813
invivo.poolA_BM_mCD19_15m_v_BM_hEGFRv3_15m.gene_summary.txt	Efna2	4	0.017554	0.030643	0.668293	173	1	1.5798	0.024123	0.042538	0.729457	239	3	1.5798
invivo.poolA_BM_mCD19_15m_v_BM_hEGFRv3_15m.gene_summary.txt	Gng5	2	0.017752	0.022135	0.615217	174	2	-2.7053	0.98225	0.98713	1.0	3652	0	-2.7053
invivo.poolA_BM_mCD19_15m_v_BM_hEGFRv3_15m.gene_summary.txt	Urad	4	0.018086	0.030646	0.668293	175	1	-0.33155	0.86898	0.87561	1.0	3200	0	-0.33155
invivo.poolA_BM_mCD19_15m_v_BM_hEGFRv3_15m.gene_summary.txt	Sec61b	1	0.018311	0.010225	0.483313	176	1	-4.7193	0.98169	0.98978	1.0	3647	0	-4.7193
invivo.poolA_BM_mCD19_15m_v_BM_hEGFRv3_15m.gene_summary.txt	Fanca	4	0.018352	0.031434	0.668293	177	1	-0.87376	0.61984	0.6448	1.0	2280	1	-0.87376
invivo.poolA_BM_mCD19_15m_v_BM_hEGFRv3_15m.gene_summary.txt	Sel1l2	4	0.018618	0.031436	0.668293	178	1	0.25877	0.21415	0.31155	1.0	1201	2	0.25877
invivo.poolA_BM_mCD19_15m_v_BM_hEGFRv3_15m.gene_summary.txt	Siglec1	4	0.018846	0.031436	0.668293	179	2	-1.6967	0.69667	0.70308	1.0	2556	1	-1.6967
invivo.poolA_BM_mCD19_15m_v_BM_hEGFRv3_15m.gene_summary.txt	Pde8b	4	0.019014	0.031858	0.668293	180	2	-1.964	0.71562	0.73187	1.0	2620	1	-1.964
invivo.poolA_BM_mCD19_15m_v_BM_hEGFRv3_15m.gene_summary.txt	Cd8b1	4	0.01915	0.031858	0.668293	181	1	0.7616	0.067809	0.13985	0.95468	575	2	0.7616
invivo.poolA_BM_mCD19_15m_v_BM_hEGFRv3_15m.gene_summary.txt	Clec2h	4	0.019225	0.031858	0.668293	182	2	-1.7448	0.51326	0.56047	1.0	1969	1	-1.7448
invivo.poolA_BM_mCD19_15m_v_BM_hEGFRv3_15m.gene_summary.txt	Mapk8ip1	4	0.019416	0.03186	0.668293	183	1	0.082132	0.71372	0.72883	1.0	2614	1	0.082132
invivo.poolA_BM_mCD19_15m_v_BM_hEGFRv3_15m.gene_summary.txt	Senp2	4	0.019947	0.032721	0.668293	184	1	0.11809	0.82349	0.83435	1.0	3025	0	0.11809
invivo.poolA_BM_mCD19_15m_v_BM_hEGFRv3_15m.gene_summary.txt	Impdh2	4	0.020078	0.032721	0.668293	185	2	-2.3277	0.99824	0.99902	1.0	3735	0	-2.3277
invivo.poolA_BM_mCD19_15m_v_BM_hEGFRv3_15m.gene_summary.txt	Tufm	3	0.020197	0.025287	0.615926	186	1	-1.4759	0.89542	0.90844	1.0	3298	0	-1.4759
invivo.poolA_BM_mCD19_15m_v_BM_hEGFRv3_15m.gene_summary.txt	Rala	4	0.020213	0.032721	0.668293	187	2	-0.45776	0.52216	0.56807	1.0	1992	1	-0.45776
invivo.poolA_BM_mCD19_15m_v_BM_hEGFRv3_15m.gene_summary.txt	Cox7c_Gm12338_Gm3386	1	0.020335	0.012409	0.487395	188	1	-3.9222	0.97967	0.98759	1.0	3637	0	-3.9222
invivo.poolA_BM_mCD19_15m_v_BM_hEGFRv3_15m.gene_summary.txt	Eif3f	4	0.020479	0.032724	0.668293	189	2	-0.62018	0.090325	0.1634	0.95468	675	2	-0.62018
invivo.poolA_BM_mCD19_15m_v_BM_hEGFRv3_15m.gene_summary.txt	Itgb4	4	0.020744	0.032724	0.668293	190	1	-0.33434	0.85251	0.86408	1.0	3137	0	-0.33434
invivo.poolA_BM_mCD19_15m_v_BM_hEGFRv3_15m.gene_summary.txt	Slc7a5	4	0.020947	0.032724	0.668293	191	2	-1.4571	0.57826	0.61178	1.0	2145	1	-1.4571
invivo.poolA_BM_mCD19_15m_v_BM_hEGFRv3_15m.gene_summary.txt	Ltb	4	0.02101	0.032724	0.668293	192	1	-0.53768	0.34288	0.47123	1.0	1594	1	-0.53768
invivo.poolA_BM_mCD19_15m_v_BM_hEGFRv3_15m.gene_summary.txt	Fbxo25	4	0.021123	0.032724	0.668293	193	2	-1.5367	0.4042	0.4992	1.0	1731	1	-1.5367
invivo.poolA_BM_mCD19_15m_v_BM_hEGFRv3_15m.gene_summary.txt	Serpine1	4	0.021275	0.032724	0.668293	194	1	1.4124	0.024593	0.043719	0.729457	245	2	1.4124
invivo.poolA_BM_mCD19_15m_v_BM_hEGFRv3_15m.gene_summary.txt	Thoc6	4	0.0213	0.032724	0.668293	195	2	-1.8929	0.99159	0.99419	1.0	3689	0	-1.8929
invivo.poolA_BM_mCD19_15m_v_BM_hEGFRv3_15m.gene_summary.txt	Ugt2b1	4	0.021541	0.033672	0.68407	196	1	-0.32568	0.24969	0.36321	1.0	1321	2	-0.32568
invivo.poolA_BM_mCD19_15m_v_BM_hEGFRv3_15m.gene_summary.txt	Cflar	4	0.0217	0.034717	0.68407	197	2	-1.7316	0.97659	0.98174	1.0	3625	0	-1.7316
invivo.poolA_BM_mCD19_15m_v_BM_hEGFRv3_15m.gene_summary.txt	Mbtps1	4	0.022419	0.035247	0.68407	198	2	-2.1778	0.54901	0.58906	1.0	2065	1	-2.1778
invivo.poolA_BM_mCD19_15m_v_BM_hEGFRv3_15m.gene_summary.txt	Cycs_Gm10053_Gm10108	2	0.022448	0.029535	0.668293	199	2	-3.1279	0.97755	0.98315	1.0	3628	0	-3.1279
invivo.poolA_BM_mCD19_15m_v_BM_hEGFRv3_15m.gene_summary.txt	Gm6421_H3f3a	3	0.02259	0.030241	0.668293	200	2	-1.935	0.97194	0.97852	1.0	3602	0	-1.935
invivo.poolA_BM_mCD19_15m_v_BM_hEGFRv3_15m.gene_summary.txt	Pdia3	4	0.022602	0.035724	0.68407	201	1	-0.63587	0.061521	0.12678	0.943806	538	1	-0.63587
invivo.poolA_BM_mCD19_15m_v_BM_hEGFRv3_15m.gene_summary.txt	Cblif	4	0.022867	0.035724	0.68407	202	2	-0.65085	0.49411	0.54392	1.0	1921	1	-0.65085
invivo.poolA_BM_mCD19_15m_v_BM_hEGFRv3_15m.gene_summary.txt	Cep57	4	0.023132	0.035727	0.68407	203	1	0.19482	0.19566	0.29696	1.0	1116	1	0.19482
invivo.poolA_BM_mCD19_15m_v_BM_hEGFRv3_15m.gene_summary.txt	Haus7	4	0.023149	0.035727	0.68407	204	2	-2.2523	0.86863	0.87476	1.0	3199	0	-2.2523
invivo.poolA_BM_mCD19_15m_v_BM_hEGFRv3_15m.gene_summary.txt	Gata4	4	0.023195	0.035727	0.68407	205	2	-1.8833	0.41547	0.50346	1.0	1753	1	-1.8833
invivo.poolA_BM_mCD19_15m_v_BM_hEGFRv3_15m.gene_summary.txt	Ppp2r3a	4	0.023662	0.036204	0.68407	206	1	-0.33664	0.90398	0.9088	1.0	3335	0	-0.33664
invivo.poolA_BM_mCD19_15m_v_BM_hEGFRv3_15m.gene_summary.txt	Slc39a8	4	0.023936	0.036207	0.68407	207	2	-1.0033	0.50439	0.55023	1.0	1946	1	-1.0033
invivo.poolA_BM_mCD19_15m_v_BM_hEGFRv3_15m.gene_summary.txt	Alcam	4	0.024192	0.036708	0.68407	208	2	-1.7088	0.94705	0.95643	1.0	3494	0	-1.7088
invivo.poolA_BM_mCD19_15m_v_BM_hEGFRv3_15m.gene_summary.txt	Dnaja2	4	0.024216	0.036708	0.68407	209	2	-0.98843	0.038155	0.07864	0.867495	363	1	-0.98843
invivo.poolA_BM_mCD19_15m_v_BM_hEGFRv3_15m.gene_summary.txt	Atp6v0e2	4	0.024357	0.036708	0.68407	210	2	-1.8817	0.98288	0.98805	1.0	3655	0	-1.8817
invivo.poolA_BM_mCD19_15m_v_BM_hEGFRv3_15m.gene_summary.txt	Nrbf2	4	0.024451	0.036708	0.68407	211	2	-1.6663	0.79072	0.81001	1.0	2893	0	-1.6663
invivo.poolA_BM_mCD19_15m_v_BM_hEGFRv3_15m.gene_summary.txt	Gli1	4	0.024457	0.036708	0.68407	212	1	-0.96429	0.63666	0.65243	1.0	2335	1	-0.96429
invivo.poolA_BM_mCD19_15m_v_BM_hEGFRv3_15m.gene_summary.txt	Pabpc6	4	0.024687	0.03671	0.68407	213	2	-1.2162	0.20365	0.30427	1.0	1158	1	-1.2162
invivo.poolA_BM_mCD19_15m_v_BM_hEGFRv3_15m.gene_summary.txt	Sec31a	4	0.024987	0.03671	0.68407	214	1	-1.0679	0.97956	0.985	1.0	3636	0	-1.0679
invivo.poolA_BM_mCD19_15m_v_BM_hEGFRv3_15m.gene_summary.txt	Agtr1b	4	0.025251	0.037242	0.68407	215	1	-1.3402	0.98612	0.99018	1.0	3668	0	-1.3402
invivo.poolA_BM_mCD19_15m_v_BM_hEGFRv3_15m.gene_summary.txt	Gm52044_Mef2c	2	0.025324	0.032502	0.668293	216	2	-2.6076	0.97468	0.98001	1.0	3619	0	-2.6076
invivo.poolA_BM_mCD19_15m_v_BM_hEGFRv3_15m.gene_summary.txt	Erbb4	4	0.025516	0.037805	0.68407	217	1	0.39519	0.13803	0.21273	0.995534	874	2	0.39519
invivo.poolA_BM_mCD19_15m_v_BM_hEGFRv3_15m.gene_summary.txt	Il9r	4	0.025689	0.037805	0.68407	218	2	-1.1918	0.75169	0.77204	1.0	2745	0	-1.1918
invivo.poolA_BM_mCD19_15m_v_BM_hEGFRv3_15m.gene_summary.txt	Rad54l	4	0.025781	0.037805	0.68407	219	1	0.58122	0.17156	0.26486	1.0	1025	2	0.58122
invivo.poolA_BM_mCD19_15m_v_BM_hEGFRv3_15m.gene_summary.txt	Nbl1	4	0.026124	0.037807	0.68407	220	2	-1.6456	0.96488	0.97187	1.0	3571	0	-1.6456
invivo.poolA_BM_mCD19_15m_v_BM_hEGFRv3_15m.gene_summary.txt	Sike1	4	0.02631	0.037807	0.68407	221	1	0.22341	0.022602	0.040911	0.729457	221	2	0.22341
invivo.poolA_BM_mCD19_15m_v_BM_hEGFRv3_15m.gene_summary.txt	Sptlc2	4	0.026905	0.038372	0.68407	222	2	-1.8929	0.98497	0.98935	1.0	3666	0	-1.8929
invivo.poolA_BM_mCD19_15m_v_BM_hEGFRv3_15m.gene_summary.txt	Mettl17	4	0.026954	0.038372	0.68407	223	2	-1.8417	0.24271	0.3508	1.0	1291	1	-1.8417
invivo.poolA_BM_mCD19_15m_v_BM_hEGFRv3_15m.gene_summary.txt	Pidd1	4	0.027103	0.038372	0.68407	224	1	0.5338	0.634	0.64928	1.0	2330	1	0.5338
invivo.poolA_BM_mCD19_15m_v_BM_hEGFRv3_15m.gene_summary.txt	Klra10_Klra9	1	0.027281	0.018525	0.604152	225	1	-2.7585	0.97272	0.98147	1.0	3607	0	-2.7585
invivo.poolA_BM_mCD19_15m_v_BM_hEGFRv3_15m.gene_summary.txt	H3c1_H3c10_H3c11_H3c8	1	0.027416	0.018525	0.604152	226	1	-3.7398	0.97258	0.98147	1.0	3606	0	-3.7398
invivo.poolA_BM_mCD19_15m_v_BM_hEGFRv3_15m.gene_summary.txt	Ppp2r5e	4	0.027498	0.038374	0.68407	227	2	-0.81286	0.24575	0.35489	1.0	1306	2	-0.81286
invivo.poolA_BM_mCD19_15m_v_BM_hEGFRv3_15m.gene_summary.txt	Ppara	4	0.027697	0.038374	0.68407	228	2	-0.72035	0.16522	0.25458	1.0	999	1	-0.72035
invivo.poolA_BM_mCD19_15m_v_BM_hEGFRv3_15m.gene_summary.txt	Atp5l_Atp5l-ps1_Atp5l2-ps_Gm10221	1	0.027753	0.018525	0.604152	229	1	-4.0331	0.97225	0.98147	1.0	3605	0	-4.0331
invivo.poolA_BM_mCD19_15m_v_BM_hEGFRv3_15m.gene_summary.txt	Tnfrsf1a	4	0.027895	0.038374	0.68407	230	1	1.4144	0.031915	0.064822	0.839101	314	3	1.4144
invivo.poolA_BM_mCD19_15m_v_BM_hEGFRv3_15m.gene_summary.txt	Lamc2	4	0.028423	0.041523	0.720703	231	2	-1.5882	0.83299	0.83954	1.0	3072	0	-1.5882
invivo.poolA_BM_mCD19_15m_v_BM_hEGFRv3_15m.gene_summary.txt	Gm10320_Sec61b	2	0.028724	0.032505	0.668293	232	1	-0.57275	0.063372	0.092758	0.880886	554	1	-0.57275
invivo.poolA_BM_mCD19_15m_v_BM_hEGFRv3_15m.gene_summary.txt	Nos3	3	0.028836	0.039763	0.702908	233	2	-1.8678	0.96748	0.97629	1.0	3583	0	-1.8678
invivo.poolA_BM_mCD19_15m_v_BM_hEGFRv3_15m.gene_summary.txt	Snrnp200	4	0.028852	0.042107	0.720703	234	2	-1.4154	0.86721	0.87227	1.0	3192	0	-1.4154
invivo.poolA_BM_mCD19_15m_v_BM_hEGFRv3_15m.gene_summary.txt	Rbm14	4	0.029157	0.042109	0.720703	235	2	-1.2244	0.041034	0.086001	0.867495	388	1	-1.2244
invivo.poolA_BM_mCD19_15m_v_BM_hEGFRv3_15m.gene_summary.txt	Eif3b	4	0.029412	0.042109	0.720703	236	2	-1.9779	0.072023	0.14187	0.95468	593	1	-1.9779
invivo.poolA_BM_mCD19_15m_v_BM_hEGFRv3_15m.gene_summary.txt	Tap1	4	0.029479	0.042719	0.720703	237	1	-0.77228	0.83958	0.84774	1.0	3093	0	-0.77228
invivo.poolA_BM_mCD19_15m_v_BM_hEGFRv3_15m.gene_summary.txt	Sesn2	4	0.029743	0.042719	0.720703	238	1	-0.81336	0.82253	0.83324	1.0	3020	0	-0.81336
invivo.poolA_BM_mCD19_15m_v_BM_hEGFRv3_15m.gene_summary.txt	Klra9	3	0.029945	0.039765	0.702908	239	1	-0.70997	0.11142	0.16492	0.95468	762	1	-0.70997
invivo.poolA_BM_mCD19_15m_v_BM_hEGFRv3_15m.gene_summary.txt	Apex2	4	0.030797	0.043853	0.720703	240	1	-0.42158	0.89191	0.89879	1.0	3279	0	-0.42158
invivo.poolA_BM_mCD19_15m_v_BM_hEGFRv3_15m.gene_summary.txt	Tonsl	3	0.030823	0.041085	0.720703	241	2	-2.6352	0.5741	0.57995	1.0	2134	1	-2.6352
invivo.poolA_BM_mCD19_15m_v_BM_hEGFRv3_15m.gene_summary.txt	H2ac11_H2ac23_H2ac24_H2ac6	7	0.030976	0.055482	0.720868	242	1	-0.33224	0.92673	0.93544	1.0	3417	0	-0.33224
invivo.poolA_BM_mCD19_15m_v_BM_hEGFRv3_15m.gene_summary.txt	Ifne	4	0.031278	0.043853	0.720703	243	2	-1.9853	0.95533	0.96486	1.0	3530	0	-1.9853
invivo.poolA_BM_mCD19_15m_v_BM_hEGFRv3_15m.gene_summary.txt	Upf3a	3	0.03132	0.043719	0.720703	244	2	-2.3119	0.16078	0.23887	1.0	979	1	-2.3119
invivo.poolA_BM_mCD19_15m_v_BM_hEGFRv3_15m.gene_summary.txt	Adcy2	4	0.031324	0.043853	0.720703	245	1	-0.55508	0.67179	0.68654	1.0	2460	1	-0.55508
invivo.poolA_BM_mCD19_15m_v_BM_hEGFRv3_15m.gene_summary.txt	Ulk2	4	0.031331	0.043853	0.720703	246	2	-1.124	0.96957	0.97558	1.0	3590	0	-1.124
invivo.poolA_BM_mCD19_15m_v_BM_hEGFRv3_15m.gene_summary.txt	Cblb	4	0.031806	0.043855	0.720703	247	2	-1.0255	0.097768	0.16807	0.95468	709	1	-1.0255
invivo.poolA_BM_mCD19_15m_v_BM_hEGFRv3_15m.gene_summary.txt	Mpzl1	4	0.032114	0.043855	0.720703	248	2	-0.67103	0.1929	0.29073	1.0	1107	2	-0.67103
invivo.poolA_BM_mCD19_15m_v_BM_hEGFRv3_15m.gene_summary.txt	Atp1a2_LOC115487369	1	0.032205	0.022547	0.615217	249	1	-3.5837	0.9678	0.97745	1.0	3586	0	-3.5837
invivo.poolA_BM_mCD19_15m_v_BM_hEGFRv3_15m.gene_summary.txt	Pde6a	4	0.032377	0.043855	0.720703	250	2	-1.792	0.81113	0.82481	1.0	2970	0	-1.792
invivo.poolA_BM_mCD19_15m_v_BM_hEGFRv3_15m.gene_summary.txt	Hcn4	4	0.032641	0.043855	0.720703	251	2	-0.26487	0.18252	0.27412	1.0	1069	2	-0.26487
invivo.poolA_BM_mCD19_15m_v_BM_hEGFRv3_15m.gene_summary.txt	Ppa2	4	0.032711	0.043855	0.720703	252	2	-1.3403	0.82836	0.8385	1.0	3046	0	-1.3403
invivo.poolA_BM_mCD19_15m_v_BM_hEGFRv3_15m.gene_summary.txt	Rapgef4	4	0.032904	0.044404	0.720868	253	1	-0.85982	0.69357	0.70158	1.0	2545	1	-0.85982
invivo.poolA_BM_mCD19_15m_v_BM_hEGFRv3_15m.gene_summary.txt	Gm2423_Ywhaq_Ywhaq-ps3	3	0.032916	0.045136	0.720868	254	1	1.839	0.04324	0.073834	0.862082	411	2	1.839
invivo.poolA_BM_mCD19_15m_v_BM_hEGFRv3_15m.gene_summary.txt	Map2k2	4	0.032926	0.044404	0.720868	255	2	-0.34527	0.11407	0.18265	0.95468	772	2	-0.34527
invivo.poolA_BM_mCD19_15m_v_BM_hEGFRv3_15m.gene_summary.txt	Dhfr	4	0.033141	0.045013	0.720868	256	2	-0.90723	0.50551	0.55178	1.0	1949	1	-0.90723
invivo.poolA_BM_mCD19_15m_v_BM_hEGFRv3_15m.gene_summary.txt	Shc3	4	0.033167	0.045013	0.720868	257	2	-2.0502	0.99772	0.9987	1.0	3730	0	-2.0502
invivo.poolA_BM_mCD19_15m_v_BM_hEGFRv3_15m.gene_summary.txt	Sec23a	4	0.033249	0.045675	0.720868	258	2	-1.1102	0.7713	0.78653	1.0	2829	0	-1.1102
invivo.poolA_BM_mCD19_15m_v_BM_hEGFRv3_15m.gene_summary.txt	Cacng4	4	0.033693	0.048842	0.720868	259	1	0.27549	0.052226	0.11055	0.928272	477	2	0.27549
invivo.poolA_BM_mCD19_15m_v_BM_hEGFRv3_15m.gene_summary.txt	Chrm1	4	0.033845	0.048842	0.720868	260	2	-1.5966	0.93897	0.94538	1.0	3466	0	-1.5966
invivo.poolA_BM_mCD19_15m_v_BM_hEGFRv3_15m.gene_summary.txt	Ace2	4	0.033956	0.048842	0.720868	261	1	-0.13019	0.6609	0.6746	1.0	2423	1	-0.13019
invivo.poolA_BM_mCD19_15m_v_BM_hEGFRv3_15m.gene_summary.txt	Dgcr8	4	0.034218	0.048842	0.720868	262	1	-1.5184	0.93524	0.94066	1.0	3452	0	-1.5184
invivo.poolA_BM_mCD19_15m_v_BM_hEGFRv3_15m.gene_summary.txt	Rapgef1	4	0.034481	0.048845	0.720868	263	2	-1.5545	0.6214	0.64481	1.0	2286	1	-1.5545
invivo.poolA_BM_mCD19_15m_v_BM_hEGFRv3_15m.gene_summary.txt	Nfyc	3	0.034498	0.045138	0.720868	264	1	-0.26165	0.29512	0.36747	1.0	1499	1	-0.26165
invivo.poolA_BM_mCD19_15m_v_BM_hEGFRv3_15m.gene_summary.txt	Nr4a1	4	0.03494	0.048845	0.720868	265	2	-1.6344	0.72063	0.73624	1.0	2645	1	-1.6344
